,AAPL,ABBV,AMD,AMZN,AVGO,BAC,BRK-B,BTC-USD,COST,CVX,GLD,GOOGL,HD,JNJ,JPM,KO,LLY,MA,META,MRK,MSFT,NVDA,ORCL,PEP,PG,TLT,UNH,V,VNQ,WMT,XLE,XOM,ADP,BA,BMY,CAT,CMCSA,CSCO,CVS,DHR,DIS,EEM,EFA,ETH-USD,EWJ,EWZ,FDX,FXI,GE,GILD,GLDM,HON,IAU,IBM,INTC,IWM,LOW,MCD,MMM,NFLX,NKE,PFE,QCOM,QQQ,SBUX,SMH,SPY,TGT,TXN,UPS,UUP,XBI,XLB,XLF,XLI,XLK,XLP,XLY
2013-07-17,13.182615280151367,,,15.434499740600586,,,117.62999725341795,,,,,22.81435775756836,60.213409423828125,,39.69322204589844,27.62875747680664,,55.1064453125,26.48671531677246,,29.223857879638672,0.3408244550228119,,,56.65967559814453,,54.209083557128906,43.39706039428711,,,,55.93239974975586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-18,13.227041244506836,,,15.205499649047852,,,118.55999755859376,,,,,22.618886947631836,59.89902114868164,,40.483192443847656,27.608457565307617,,55.43800354003906,26.01959800720215,,28.978551864624023,0.3394248187541961,,,56.80826187133789,,57.744991302490234,43.71055603027344,,,,56.48299026489258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,13.01841163635254,,,15.261500358581545,,,118.9000015258789,,,,,22.26917839050293,59.80170440673828,,40.3323860168457,27.797887802124023,,55.104583740234375,25.721433639526367,,25.675128936767575,0.3321931064128876,,,57.56520080566406,,58.48163986206055,43.461124420166016,,,,56.955772399902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22,13.060077667236328,,,15.173999786376951,,,118.94000244140624,,,,,22.619386672973633,59.884063720703125,,40.61964797973633,27.62875747680664,,55.96551513671875,25.890392303466797,,26.173906326293945,0.3319597840309143,,,57.45907211303711,,59.07912063598633,43.75861358642578,,,,56.752323150634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23,12.835826873779297,,,15.053000450134276,,,118.20999908447266,,,,,22.448009490966797,60.02629089355469,,40.69865798950195,27.709936141967773,,55.53831100463867,25.96990203857422,,26.0185489654541,0.3314931392669678,,,57.26805877685547,,59.49660873413086,43.15447998046875,,,,56.97372055053711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24,13.495098114013672,,,14.946999549865724,,,116.45999908447266,,,,,22.42565155029297,60.086177825927734,,40.6699333190918,27.642288208007812,,54.88726806640625,26.347578048706055,,26.133033752441406,0.3314931392669678,,,56.7869987487793,,59.365631103515625,42.73571014404297,,,,56.84806442260742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25,13.433523178100586,,,15.170000076293944,,,117.06999969482422,,,,,22.04812240600586,59.12802505493164,,40.576560974121094,27.62875747680664,,55.62931060791016,34.149478912353516,,25.66695022583008,0.3326596021652221,,,56.88605880737305,,59.43930435180664,44.53437805175781,,,,56.836082458496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26,13.509801864624023,,,15.600500106811523,,,117.33999633789062,,,,,21.989757537841797,58.94089889526367,,40.253379821777344,27.49345588684082,,55.552223205566406,33.80162048339844,,25.855016708374023,0.3312599062919616,,,56.87189483642578,,59.103721618652344,44.21170425415039,,,,56.72837448120117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-29,13.718122482299805,,,15.30500030517578,,,116.41999816894533,,,,,21.91326141357422,58.88848114013672,,39.99484634399414,27.249906539916992,,55.44727325439453,35.21292495727539,,25.78960418701172,0.3305601477622986,,,56.65967559814453,,59.57844543457031,43.93026351928711,,,,56.27351760864258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-30,13.887533187866213,,,15.12049961090088,,,115.79000091552734,,,,,22.128101348876953,58.836090087890625,,39.73629379272461,27.276968002319336,,55.855934143066406,37.39944076538086,,26.0430850982666,0.336158812046051,,,56.90729141235352,,59.152801513671875,43.80895233154297,,,,56.14188766479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,13.86332893371582,,,15.060999870300291,,,115.87000274658205,,,,,22.04936408996582,59.15797805786133,,40.0235710144043,27.11461067199707,,56.709449768066406,36.57453155517578,,26.0349063873291,0.3368586003780365,,,56.80826187133789,,59.62754440307617,40.50680923461914,,,,56.1059684753418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-01,13.990471839904783,,,15.278499603271484,,,117.27999877929688,,,,,22.458436965942383,58.866024017333984,,40.60529327392578,27.44608688354492,,60.03150939941406,37.26029968261719,,25.895904541015625,0.3415242731571197,,,57.75620651245117,,59.88127136230469,41.0010986328125,,,,55.49553298950195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-02,14.169988632202148,,,15.21049976348877,,,117.81999969482422,,,,,22.516809463500977,60.056243896484375,,40.56938171386719,27.209321975708008,,59.956302642822266,37.816871643066406,,26.075786590576172,0.3443237245082855,,,57.50862884521485,,59.14461898803711,42.10639953613281,,,,55.02872467041016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05,14.381677627563477,,,15.049500465393066,,,118.2300033569336,,,,,22.477811813354492,59.62956237792969,,40.28929138183594,27.256671905517575,,59.666534423828125,38.94988632202149,,25.920438766479492,0.3459565341472626,,,57.586456298828125,,60.028587341308594,42.22996520996094,,,,54.813270568847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-06,14.253009796142578,,,15.037500381469728,,,117.91000366210938,,,,,22.2684326171875,59.92148971557617,,39.85121154785156,27.3107967376709,,60.739234924316406,38.31380844116211,,25.82230758666992,0.3408244550228119,,,57.82696533203125,,59.946746826171875,41.85237884521485,,,,54.74146270751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-07,14.24473762512207,,,14.845499992370604,,,116.8000030517578,,,,,22.121397018432617,59.008262634277344,,39.71475982666016,27.161958694458008,,60.02596282958984,38.6318473815918,,26.21479606628418,0.3405911028385162,,,57.982574462890625,,59.68482971191406,41.50912857055664,,,,54.66364288330078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08,14.21636962890625,,,14.786999702453612,,,117.63999938964844,,,,,22.171321868896484,59.91400146484375,,39.377220153808594,27.195783615112305,,59.98136138916016,38.30387115478515,,26.893465042114254,0.3429240584373474,,,58.13114547729492,,59.89762496948242,41.3695182800293,,,,54.926998138427734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,14.014074325561523,,,14.86299991607666,,,116.70999908447266,,,,,22.11543655395508,59.113067626953125,,39.15459060668945,27.168718338012695,,59.2495231628418,38.26411437988281,,26.73810386657715,0.3380250036716461,,,57.75620651245117,,59.693023681640625,41.14756774902344,,,,54.66790390014648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-12,14.412187576293944,,,14.834500312805176,,,117.12999725341795,,,,,21.993730545043945,59.28522872924805,,38.84577560424805,26.945476531982425,,58.57711410522461,37.9858283996582,,26.87712287902832,0.3352257013320923,,,57.742069244384766,,59.25101852416992,41.13611602783203,,,,54.1677131652832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13,15.097089767456056,,,14.69849967956543,,,117.27999877929688,,,,,21.887924194335938,59.46487045288086,,38.98942947387695,26.82371711730957,,58.81951904296875,36.793182373046875,,26.53949928283691,0.3363921344280243,,,57.77037048339844,,60.03678512573242,41.014835357666016,,,,53.87242889404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-14,15.372465133666992,,,14.56700038909912,,,116.56999969482422,,,,,21.60378646850586,57.96775436401367,,38.88886642456055,26.742530822753903,,58.50839614868164,36.42544937133789,,26.63832092285156,0.350622296333313,,,57.480323791503906,,59.33287811279297,40.88875198364258,,,,53.60124588012695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-15,15.354265213012695,,,14.32349967956543,,,114.8000030517578,,,,,21.3516845703125,56.24609375,,38.271236419677734,26.44486427307129,,57.464508056640625,36.33600234985352,,26.17719459533691,0.3529551029205322,,,56.93556594848633,,58.440711975097656,39.87540435791016,,,,53.12521743774414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,15.490574836730955,,,14.241000175476074,,,115.23999786376952,,,,,21.283382415771484,56.425750732421875,,38.271236419677734,26.417797088623047,,57.415287017822266,36.85281753540039,,26.1854190826416,0.3543547391891479,,,56.5252685546875,,58.46528244018555,39.69198226928711,,,,52.97456359863281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-19,15.657401084899902,,,14.278499603271484,,,114.3000030517578,,,,,21.500459671020508,56.29851150512695,,37.22272109985352,26.235143661499023,,57.57129669189453,37.57833480834961,,25.847816467285156,0.3487559854984283,,,56.305946350097656,,58.6944465637207,40.11612701416016,,,,52.37799835205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-20,15.451716423034668,,,14.354499816894531,,,115.01000213623048,,,,,21.4947509765625,55.609825134277344,,37.43098068237305,26.147186279296875,,57.80534362792969,38.1746711730957,,26.037206649780273,0.3505143821239471,,,56.26351165771485,,59.308326721191406,39.712646484375,,,,52.32375717163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-21,15.491497993469238,,,14.228500366210938,,,113.9800033569336,,,,,21.59186363220215,55.19063949584961,,37.079071044921875,25.896886825561523,,57.517433166503906,38.0852165222168,,26.028966903686523,0.3488733768463135,,,56.15740966796875,,58.809051513671875,40.897918701171875,,,,52.076690673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-22,15.509997367858888,,,14.486499786376951,,,114.75,,,,,21.700647354125977,55.39274215698242,,37.495601654052734,25.91718482971191,,57.68182373046875,38.31380844116211,,26.6712589263916,0.3507489562034607,,,56.43328475952149,,58.90726852416992,41.01942443847656,,,,52.41413497924805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-23,15.450173377990724,,,14.500499725341797,,,114.2699966430664,,,,,21.61372184753418,55.310420989990234,,37.57461166381836,26.059226989746097,,58.148963928222656,40.30155563354492,,28.614578247070312,0.3507489562034607,,,56.60308074951172,,59.37381362915039,41.060691833496094,,,,52.73954772949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-26,15.510308265686035,,,14.310500144958496,,,113.8499984741211,,,,,21.51883888244629,56.46319580078125,,37.20117950439453,25.78864097595215,,57.13386535644531,41.08671188354492,,28.120513916015625,0.3514522910118103,,,55.56311798095703,,59.24286651611328,40.12070083618164,,,,52.48042678833008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-27,15.066868782043455,,,14.046500205993652,,,111.54000091552734,,,,,21.115482330322266,55.48259353637695,,36.339359283447266,25.808923721313477,,56.4596061706543,39.39712142944336,,27.38764762878418,0.3469975888729095,,,55.159889221191406,,58.5389289855957,39.930423736572266,,,,52.3177375793457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-28,15.138097763061523,,,14.07900047302246,,,112.1999969482422,,,,,21.075742721557617,56.16374969482422,,36.32499694824219,25.944236755371097,,56.709449768066406,40.30155563354492,,27.190027236938477,0.3469975888729095,,,54.36751937866211,,58.5552864074707,40.16886520385742,,,,53.53498458862305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-29,15.162772178649902,,,14.199000358581545,,,111.98999786376952,,,,,21.246625900268555,56.178733825683594,,36.411170959472656,25.77511215209961,,56.89147186279297,41.027076721191406,,27.626453399658203,0.3462942838668823,,,54.69295120239258,,59.291954040527344,40.20553970336914,,,,52.58889389038086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-30,15.024615287780762,,,14.048999786376951,,,111.22000122070312,,,,,21.034759521484375,55.75952911376953,,36.28909683227539,25.82923126220703,,56.288719177246094,41.037017822265625,,27.5029296875,0.3458253443241119,,,55.10328674316406,,58.71900939941406,39.98774337768555,,,,52.52260971069336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-03,15.066555976867676,,,14.4399995803833,,,112.08000183105467,,,,,21.36956787109375,55.60905456542969,,36.71998977661133,25.63980484008789,,57.90193557739258,41.61346435546875,,26.251306533813477,0.3460597693920135,,,55.004241943359375,,59.39017105102539,40.58382415771485,,,,52.516571044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-04,15.37832260131836,,,14.682000160217283,,,112.08000183105467,,,,,21.648988723754883,55.78963470458984,,37.25144577026367,26.072772979736328,,57.897274017333984,41.524017333984375,,25.691360473632812,0.3493421673774719,,,54.82029724121094,,60.03678512573242,40.39353561401367,,,,52.88417434692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-05,15.272863388061523,,,14.704999923706056,,,112.2699966430664,,,,,21.845949172973633,54.92427444458008,,37.423797607421875,25.86981773376465,,58.41737747192383,42.398624420166016,,25.716068267822266,0.3502799868583679,,,54.57268142700195,,60.6015510559082,40.39812469482422,,,,52.63710403442383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-06,15.363824844360352,,,14.79300022125244,,,111.86000061035156,,,,,21.846445083618164,54.7060661315918,,37.746971130371094,25.944236755371097,,59.12508010864258,43.68072509765625,,25.65018844604492,0.3488733768463135,,,54.57976531982422,,60.6179084777832,40.50357437133789,,,,52.576847076416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09,15.60899543762207,,,14.98550033569336,,,112.66999816894533,,,,,22.05681800842285,55.36825942993164,,37.96241760253906,26.059226989746097,,59.47612762451172,43.770172119140625,,26.070146560668945,0.3547347784042358,,,55.29427337646485,,60.7734260559082,40.934593200683594,,,,53.05289840698242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-10,15.25343418121338,,,15.017999649047852,,,113.58999633789062,,,,,22.072216033935547,56.135799407958984,,38.54413986206055,26.133657455444336,,60.50703430175781,43.332862854003906,,26.6712589263916,0.3622373044490814,,,55.145721435546875,,61.084476470947266,42.31931686401367,,,,52.92032241821289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-11,14.422979354858398,,,14.982000350952148,,,114.27999877929688,,,,,22.258995056152344,56.46689224243164,,38.24969100952149,26.235143661499023,,61.153419494628906,44.76404571533203,,26.959461212158203,0.3683332800865173,,,55.37211227416992,,61.766361236572266,42.713661193847656,,,,53.53498458862305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-12,14.576553344726562,,,14.942999839782717,,,113.37999725341795,,,,,22.18125343322754,56.73777389526367,,37.51715850830078,26.194252014160156,,61.99485397338867,44.4758186340332,,26.91829490661621,0.3680987060070038,,,55.36503982543945,,61.40486526489258,42.42707061767578,,,,53.01673889160156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,14.336325645446776,,,14.895999908447266,,,113.54000091552734,,,,,22.082151412963867,56.519588470458984,,37.76852798461914,26.36460876464844,,61.89176559448242,44.03851318359375,,27.198261260986328,0.3704433143138885,,,55.92394256591797,,61.19126892089844,43.330379486083984,,,,53.26982498168945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16,13.880547523498535,,,14.803000450134276,,,114.83999633789062,,,,,22.04961204528809,56.84312438964844,,38.16351318359375,26.48046112060547,,62.31806564331055,42.24953842163086,,27.00886344909668,0.3706777989864349,,,56.70920181274414,,61.71708679199219,43.41748809814453,,,,53.43255233764648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-17,14.04090690612793,,,15.208499908447266,,,115.38999938964844,,,,,22.00863265991211,57.038780212402344,,38.12759780883789,26.4327449798584,,63.07683181762695,44.79386520385742,,27.11591148376465,0.3718501329421997,,,56.4757194519043,,61.05160140991211,43.92644119262695,,,,53.59521484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,14.329541206359863,,,15.601499557495115,,,116.6999969482422,,,,,22.436084747314453,58.22018051147461,,38.35740280151367,26.977903366088867,,63.86346435546875,44.952877044677734,,27.437049865722656,0.3751325309276581,,,56.80826187133789,,60.00819778442383,44.39642333984375,,,,53.98088836669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-19,14.56452751159668,,,15.602999687194824,,,117.16999816894533,,,,,22.313636779785156,59.078025817871094,,37.8834342956543,26.787111282348633,,63.74551773071289,45.69828414916992,,27.70056533813477,0.3734913766384125,,,56.680908203125,,58.20073699951172,44.63945007324219,,,,53.80012512207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-20,14.41372776031494,,,15.81700038909912,,,117.9000015258789,,,,,22.430870056152344,57.9417724609375,,37.91934585571289,26.84842872619629,,63.68699264526367,47.19903564453125,,27.000627517700195,0.3702089190483093,,,56.164459228515625,,57.9788932800293,45.584014892578125,,,,53.42649841308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-23,15.130084037780762,,,15.57450008392334,,,115.63999938964844,,,,,22.01831817626953,57.12155532836914,,36.956993103027344,26.32372283935547,,63.43163299560547,46.90087127685547,,26.959461212158203,0.3666921854019165,,,56.08663558959961,,59.005882263183594,44.990234375,,,,52.878135681152344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-24,15.082587242126465,,,15.706500053405762,,,115.0500030517578,,,,,22.026763916015625,57.219383239746094,,36.13826751708984,26.255584716796875,,63.65267181396485,48.15314483642578,,26.720664978027344,0.3680987060070038,,,55.61971664428711,,59.41667938232422,44.32535934448242,,,,52.64313125610352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-25,14.849146842956545,,,15.63249969482422,,,115.51000213623048,,,,,21.78807830810547,56.82807159423828,,37.12934875488281,26.119295120239254,,62.405364990234375,49.15696334838867,,26.770065307617188,0.3685676455497741,,,54.9830207824707,,59.1373291015625,43.91727066040039,,,,52.51057052612305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-26,14.993780136108398,,,15.906000137329102,,,115.79000091552734,,,,,21.811426162719727,57.24195861816406,,37.26580429077149,26.398679733276367,,62.92917251586914,50.08126449584961,,26.98416328430176,0.3673954606056213,,,55.21648025512695,,59.28522491455078,44.37578582763672,,,,52.468379974365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27,14.886773109436035,,,15.80049991607666,,,114.8499984741211,,,,,21.76721572875977,57.1591796875,,37.51715850830078,26.1669979095459,,63.32572555541992,50.92605972290039,,27.39588928222656,0.3652853667736053,,,54.62221145629883,,59.14555358886719,44.25887680053711,,,,52.36594772338867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,14.70175075531006,,,15.631999969482422,,,113.51000213623048,,,,,21.755290985107425,57.07639694213867,,37.12215423583984,25.81264877319336,,62.48338317871094,49.9222412109375,,27.404117584228516,0.3648163378238678,,,53.47612762451172,,58.83335494995117,43.81181716918945,,,,51.847713470458984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-01,15.047442436218262,,,16.047500610351562,,,114.13999938964844,,,,,22.03074073791504,57.38493728637695,,37.31607818603515,25.8603515625,,62.948699951171875,50.111080169677734,,27.65115547180176,0.3645818531513214,,,53.87939453125,,59.630279541015625,44.297855377197266,,,,51.823577880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02,15.09677791595459,,,16.02549934387207,,,114.41000366210938,,,,,22.055328369140625,57.43008041381836,,37.68504333496094,25.50600242614746,,62.81121063232422,49.9719352722168,,27.931116104125977,0.3643475472927093,,,53.716678619384766,,59.62204360961914,43.97688674926758,,,,51.87180709838867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-03,14.907122611999512,,,15.73799991607666,,,113.37000274658205,,,,,21.759763717651367,57.09898376464844,,37.57651901245117,25.32201385498047,,62.13786697387695,48.87868118286133,,27.8817195892334,0.3605961203575134,,,53.65300750732422,,59.58096694946289,43.25012969970703,,,,51.52228927612305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-04,14.895408630371094,,,15.95199966430664,,,113.75,,,,,21.66687393188477,57.02374649047851,,38.10464096069336,25.34927749633789,,62.534446716308594,50.72727966308594,,27.898176193237305,0.3655197620391845,,,53.78033447265625,,59.96711349487305,43.66967010498047,,,,52.01641082763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-07,15.040963172912598,,,15.501500129699709,,,112.86000061035156,,,,,21.502696990966797,56.53459930419922,,37.496944427490234,25.247058868408203,,61.91537094116211,50.210472106933594,,27.420583724975582,0.3655197620391845,,,53.51860427856445,,59.29341125488281,42.71824645996094,,,,51.76335144042969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-08,14.830960273742676,,,15.161499977111816,,,111.37000274658205,,,,,21.202909469604492,55.88747787475586,,36.80241394042969,25.403785705566406,,60.78129196166992,46.85117721557617,,27.181787490844727,0.3624718189239502,,,53.99967575073242,,58.726539611816406,41.8470458984375,,,,51.5283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-09,15.00518798828125,,,14.911499977111816,,,111.7699966430664,,,,,21.25730323791504,55.78963470458984,,36.715606689453125,25.26751136779785,,61.09364318847656,46.48344421386719,,27.23119354248047,0.356844812631607,,,54.438270568847656,,58.64437484741211,42.14967346191406,,,,51.31742477416992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-10,15.099245071411133,,,15.258500099182127,,,114.83999633789062,,,,,21.564790725708008,56.8205451965332,,37.99613952636719,25.7445068359375,,63.07919692993164,48.749473571777344,,27.79936408996582,0.3608306348323822,,,55.10328674316406,,60.78049087524414,43.33726119995117,,,,51.847713470458984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11,15.197001457214355,,,15.544500350952148,,,115.80999755859376,,,,,21.657930374145508,57.43008041381836,,37.9888801574707,25.737693786621097,,63.59880828857422,48.809104919433594,,28.104049682617188,0.3577827513217926,,,55.52068710327149,,61.01873397827149,44.06401062011719,,,,52.396053314208984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-14,15.29659938812256,,,15.53499984741211,,,116.0,,,,,21.7602596282959,57.45264434814453,,38.13358688354492,25.83308982849121,,64.05614471435547,49.20664978027344,,28.36754608154297,0.3631751835346222,,,55.70460891723633,,61.38844680786133,44.34828186035156,,,,52.78776168823242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,15.378015518188477,,,15.31999969482422,,,114.62999725341795,,,,,21.906801223754883,56.57223892211914,,37.844200134277344,25.66273307800293,,63.804229736328125,49.196720123291016,,28.400474548339844,0.3612995147705078,,,54.89812469482422,,60.69011306762695,43.87372589111328,,,,52.29965591430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-16,15.452946662902832,,,15.524499893188477,,,116.69000244140624,,,,,22.30469512939453,56.39166259765625,,39.06684875488281,25.894426345825195,,64.65106201171875,50.82666778564453,,28.524003982543945,0.3657541871070862,,,55.85493850708008,,61.77458572387695,44.85038375854492,,,,52.612998962402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-17,15.557494163513184,,,15.53849983215332,,,116.91999816894533,,,,,22.075199127197266,56.993621826171875,,39.21876907348633,26.269210815429688,,65.50068664550781,51.890113830566406,,28.75456428527832,0.3664575219154358,,,56.624961853027344,,58.63616943359375,45.457916259765625,,,,52.715457916259766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,15.692855834960938,,,16.446500778198242,,,116.97000122070312,,,,,25.120756149291992,56.20352935791016,,39.28388595581055,26.425941467285156,,66.4813461303711,53.887794494628906,,28.78750228881836,0.3706777989864349,,,56.617828369140625,,56.49185562133789,45.955413818359375,,,,52.75761413574219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-21,16.077409744262695,,,16.32200050354004,,,116.88999938964844,,,,,24.91932678222656,56.150856018066406,,39.26218032836914,26.45319175720215,,66.72769927978516,53.52006912231445,,28.812206268310547,0.3716156482696533,,,56.30409622192383,,56.031761169433594,45.86140823364258,,,,52.56477737426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-22,16.031465530395508,,,16.62700080871582,,,117.48999786376952,,,,,25.011219024658203,56.331451416015625,,38.79193115234375,26.637182235717773,,66.8058090209961,52.35723114013672,,28.474594116210938,0.3697399199008941,,,57.30942153930664,,56.5739860534668,45.847660064697266,,,,53.01673889160156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-23,16.18842887878418,,,16.33799934387207,,,116.41000366210938,,,,,25.61750602722168,56.49697494506836,,38.16252899169922,26.637182235717773,,66.08909606933594,51.58201599121094,,27.79936408996582,0.3634096384048462,,,57.68730545043945,,55.87564849853515,45.59776306152344,,,,52.79378128051758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-24,16.40274429321289,,,16.61050033569336,,,116.83999633789062,,,,,25.47195625305176,57.776222229003906,,37.967193603515625,26.4395694732666,,67.36446380615234,52.12864303588867,,27.766433715820312,0.3608306348323822,,,57.473392486572266,,55.54702377319336,46.51939392089844,,,,53.281890869140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
